0 	 Reward:  -0.001 	 Win Rate:  0.0 	 Completion:  0 	 Efficiency:  0 	 Duration:  0 	 Loss:  0 	 LR:  [1e-05] 	 Epsilon:  0.95
1404000 	 Reward:  1.371 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6655371785163879 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1404500 	 Reward:  1.245 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  37 	 Duration:  0 	 Loss:  0.6548037528991699 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1405000 	 Reward:  1.399 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6503793001174927 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1405500 	 Reward:  1.287 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6652951836585999 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1406000 	 Reward:  1.549 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6483461856842041 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1406500 	 Reward:  1.442 	 Win Rate:  0.0 	 Completion:  52 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6456626653671265 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1407000 	 Reward:  1.233 	 Win Rate:  0.2 	 Completion:  49 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6636818051338196 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1407500 	 Reward:  1.473 	 Win Rate:  0.0 	 Completion:  54 	 Efficiency:  42 	 Duration:  0 	 Loss:  0.6630420088768005 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1408000 	 Reward:  1.513 	 Win Rate:  0.0 	 Completion:  47 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.650706946849823 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1408500 	 Reward:  1.437 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.649794340133667 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1409000 	 Reward:  1.475 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6433205604553223 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1409500 	 Reward:  1.269 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6493235230445862 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1410000 	 Reward:  1.288 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6561969518661499 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1410500 	 Reward:  1.442 	 Win Rate:  0.0 	 Completion:  47 	 Efficiency:  37 	 Duration:  0 	 Loss:  0.6514707803726196 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1411000 	 Reward:  1.436 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6699656248092651 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1411500 	 Reward:  1.391 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6497282385826111 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1412000 	 Reward:  1.381 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6570308208465576 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1412500 	 Reward:  1.532 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6423879861831665 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1413000 	 Reward:  1.565 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6467543840408325 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1413500 	 Reward:  1.414 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6417409777641296 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1414000 	 Reward:  1.484 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6551321148872375 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1414500 	 Reward:  1.345 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.641437292098999 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1415000 	 Reward:  1.548 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6573829650878906 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1415500 	 Reward:  1.257 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6568447947502136 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1416000 	 Reward:  1.442 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6550923585891724 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1416500 	 Reward:  1.576 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6580660343170166 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1417000 	 Reward:  1.461 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6522265672683716 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1417500 	 Reward:  1.447 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6677619218826294 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1418000 	 Reward:  1.599 	 Win Rate:  0.0 	 Completion:  52 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6635963916778564 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1418500 	 Reward:  1.462 	 Win Rate:  0.0 	 Completion:  53 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.662177562713623 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1419000 	 Reward:  1.295 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6673154830932617 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1419500 	 Reward:  1.452 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6594823002815247 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1420000 	 Reward:  1.546 	 Win Rate:  0.0 	 Completion:  52 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6602358222007751 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1420500 	 Reward:  1.459 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.649541974067688 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1421000 	 Reward:  1.396 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6526198983192444 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1421500 	 Reward:  1.299 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6534451246261597 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1422000 	 Reward:  1.436 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6632542610168457 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1422500 	 Reward:  1.305 	 Win Rate:  0.2 	 Completion:  51 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6591472625732422 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1423000 	 Reward:  1.525 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  43 	 Duration:  0 	 Loss:  0.6539976596832275 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1423500 	 Reward:  1.442 	 Win Rate:  0.0 	 Completion:  52 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.648878812789917 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1424000 	 Reward:  1.506 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6334086060523987 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1424500 	 Reward:  1.414 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6588784456253052 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1425000 	 Reward:  1.539 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6548468470573425 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1425500 	 Reward:  1.392 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6506417989730835 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1426000 	 Reward:  1.355 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6608056426048279 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1426500 	 Reward:  1.381 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6491392254829407 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1427000 	 Reward:  1.4 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  37 	 Duration:  0 	 Loss:  0.662472128868103 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1427500 	 Reward:  1.287 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6495314240455627 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1428000 	 Reward:  1.397 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6454231142997742 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1428500 	 Reward:  1.507 	 Win Rate:  0.0 	 Completion:  52 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6623215675354004 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1429000 	 Reward:  1.443 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6460369825363159 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1429500 	 Reward:  1.358 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6605028510093689 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1430000 	 Reward:  1.347 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6513453722000122 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1430500 	 Reward:  1.359 	 Win Rate:  0.0 	 Completion:  47 	 Efficiency:  37 	 Duration:  0 	 Loss:  0.6748026609420776 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1431000 	 Reward:  1.631 	 Win Rate:  0.0 	 Completion:  52 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6517066955566406 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1431500 	 Reward:  1.16 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6626167297363281 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1432000 	 Reward:  1.315 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6671347618103027 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1432500 	 Reward:  1.412 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6594593524932861 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1433000 	 Reward:  1.438 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6408987045288086 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1433500 	 Reward:  1.391 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6648269295692444 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1434000 	 Reward:  1.402 	 Win Rate:  0.0 	 Completion:  52 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6586557030677795 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1434500 	 Reward:  1.362 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6685013175010681 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1435000 	 Reward:  1.428 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6563041806221008 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1435500 	 Reward:  1.479 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6457798480987549 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1436000 	 Reward:  1.45 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6592360734939575 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1436500 	 Reward:  1.336 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6504312753677368 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1437000 	 Reward:  1.445 	 Win Rate:  0.2 	 Completion:  51 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6544855833053589 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1437500 	 Reward:  1.403 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6580271124839783 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1438000 	 Reward:  1.523 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  42 	 Duration:  0 	 Loss:  0.6628718376159668 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1438500 	 Reward:  1.562 	 Win Rate:  0.2 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6442865133285522 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1439000 	 Reward:  1.492 	 Win Rate:  0.0 	 Completion:  52 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6724944114685059 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1439500 	 Reward:  1.292 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6593393683433533 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1440000 	 Reward:  1.406 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.649465799331665 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1440500 	 Reward:  1.33 	 Win Rate:  0.0 	 Completion:  52 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6375142335891724 	 LR:  [6.871947673600007e-07] 	 Epsilon:  0.6302494097246091
1441000 	 Reward:  1.487 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6659402251243591 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1441500 	 Reward:  1.42 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6618996858596802 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1442000 	 Reward:  1.361 	 Win Rate:  0.0 	 Completion:  52 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6692503690719604 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1442500 	 Reward:  1.301 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6567872762680054 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1443000 	 Reward:  1.528 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6467540264129639 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1443500 	 Reward:  1.29 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6541924476623535 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1444000 	 Reward:  1.432 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6651713848114014 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1444500 	 Reward:  1.371 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6560450196266174 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1445000 	 Reward:  1.491 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6495431065559387 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1445500 	 Reward:  1.339 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6567126512527466 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1446000 	 Reward:  1.403 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6584616303443909 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1446500 	 Reward:  1.512 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6549088358879089 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1447000 	 Reward:  1.392 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.657967209815979 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1447500 	 Reward:  1.273 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6492125988006592 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1448000 	 Reward:  1.399 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6434488296508789 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1448500 	 Reward:  1.353 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6636109352111816 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1449000 	 Reward:  1.466 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6414502859115601 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1449500 	 Reward:  1.458 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6570807695388794 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1450000 	 Reward:  1.574 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6495617032051086 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1450500 	 Reward:  1.351 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.665652334690094 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1451000 	 Reward:  1.293 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6573735475540161 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1451500 	 Reward:  1.539 	 Win Rate:  0.0 	 Completion:  53 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6600022315979004 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1452000 	 Reward:  1.295 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6521096229553223 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1452500 	 Reward:  1.418 	 Win Rate:  0.0 	 Completion:  47 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6530130505561829 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1453000 	 Reward:  1.545 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6519178152084351 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1453500 	 Reward:  1.242 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6495990753173828 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1454000 	 Reward:  1.411 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6547960042953491 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1454500 	 Reward:  1.522 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  42 	 Duration:  0 	 Loss:  0.6445687413215637 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1455000 	 Reward:  1.494 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6442240476608276 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1455500 	 Reward:  1.534 	 Win Rate:  0.0 	 Completion:  52 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6716236472129822 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1456000 	 Reward:  1.486 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6679621934890747 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1456500 	 Reward:  1.442 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  37 	 Duration:  0 	 Loss:  0.664578914642334 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1457000 	 Reward:  1.372 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6640816926956177 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1457500 	 Reward:  1.47 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6525166034698486 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1458000 	 Reward:  1.603 	 Win Rate:  0.0 	 Completion:  53 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6668949723243713 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1458500 	 Reward:  1.328 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6464223265647888 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1459000 	 Reward:  1.372 	 Win Rate:  0.2 	 Completion:  50 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6545724868774414 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1459500 	 Reward:  1.499 	 Win Rate:  0.0 	 Completion:  52 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6597555875778198 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1460000 	 Reward:  1.474 	 Win Rate:  0.0 	 Completion:  54 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6479288339614868 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1460500 	 Reward:  1.515 	 Win Rate:  0.0 	 Completion:  52 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6577181220054626 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1461000 	 Reward:  1.439 	 Win Rate:  0.0 	 Completion:  52 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6515202522277832 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1461500 	 Reward:  1.421 	 Win Rate:  0.0 	 Completion:  47 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.655402660369873 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1462000 	 Reward:  1.442 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6493313312530518 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1462500 	 Reward:  1.398 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6515204906463623 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1463000 	 Reward:  1.348 	 Win Rate:  0.0 	 Completion:  53 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6635369658470154 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1463500 	 Reward:  1.466 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6437508463859558 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1464000 	 Reward:  1.506 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  41 	 Duration:  0 	 Loss:  0.6694065928459167 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1464500 	 Reward:  1.551 	 Win Rate:  0.0 	 Completion:  51 	 Efficiency:  40 	 Duration:  0 	 Loss:  0.6532020568847656 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1465000 	 Reward:  1.239 	 Win Rate:  0.0 	 Completion:  47 	 Efficiency:  38 	 Duration:  0 	 Loss:  0.6518830060958862 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1465500 	 Reward:  1.454 	 Win Rate:  0.0 	 Completion:  49 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6574972867965698 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1466000 	 Reward:  1.374 	 Win Rate:  0.0 	 Completion:  48 	 Efficiency:  37 	 Duration:  0 	 Loss:  0.6458815336227417 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
1466500 	 Reward:  1.383 	 Win Rate:  0.0 	 Completion:  50 	 Efficiency:  39 	 Duration:  0 	 Loss:  0.6457442045211792 	 LR:  [5.497558138880006e-07] 	 Epsilon:  0.6302494097246091
