0 	 Reward:  -0.002 	 Win Rate:  0.0 	 Completion:  0 	 Efficiency:  0 	 Duration:  0 	 Loss:  0 	 LR:  [0.0005] 	 Epsilon:  0.95
475500 	 Reward:  7.823 	 Win Rate:  22.4 	 Completion:  67 	 Efficiency:  68 	 Duration:  0 	 Loss:  0.6092336177825928 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.017384604615803764
476000 	 Reward:  7.805 	 Win Rate:  23.2 	 Completion:  65 	 Efficiency:  68 	 Duration:  0 	 Loss:  0.6528778672218323 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.017384604615803764
476500 	 Reward:  8.55 	 Win Rate:  28.8 	 Completion:  68 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.7071589827537537 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.017384604615803764
477000 	 Reward:  8.819 	 Win Rate:  31.6 	 Completion:  68 	 Efficiency:  69 	 Duration:  0 	 Loss:  0.7328187227249146 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.017384604615803764
477500 	 Reward:  8.339 	 Win Rate:  24.6 	 Completion:  67 	 Efficiency:  68 	 Duration:  0 	 Loss:  0.6385220885276794 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.016515374385013576
478000 	 Reward:  7.77 	 Win Rate:  23.2 	 Completion:  64 	 Efficiency:  68 	 Duration:  0 	 Loss:  0.716634213924408 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.016515374385013576
478500 	 Reward:  8.036 	 Win Rate:  25.0 	 Completion:  67 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.7144711017608643 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.016515374385013576
479000 	 Reward:  7.955 	 Win Rate:  24.8 	 Completion:  66 	 Efficiency:  69 	 Duration:  0 	 Loss:  0.6271837949752808 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.016515374385013576
479500 	 Reward:  7.96 	 Win Rate:  26.2 	 Completion:  65 	 Efficiency:  67 	 Duration:  0 	 Loss:  0.5991809368133545 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.016515374385013576
480000 	 Reward:  8.365 	 Win Rate:  25.2 	 Completion:  67 	 Efficiency:  69 	 Duration:  0 	 Loss:  0.663948655128479 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.016515374385013576
480500 	 Reward:  8.014 	 Win Rate:  26.8 	 Completion:  65 	 Efficiency:  68 	 Duration:  0 	 Loss:  0.5630928874015808 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.016515374385013576
481000 	 Reward:  7.842 	 Win Rate:  24.0 	 Completion:  65 	 Efficiency:  67 	 Duration:  0 	 Loss:  0.6941757202148438 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.016515374385013576
481500 	 Reward:  8.047 	 Win Rate:  26.6 	 Completion:  66 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.698879063129425 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.016515374385013576
482000 	 Reward:  8.25 	 Win Rate:  28.6 	 Completion:  67 	 Efficiency:  69 	 Duration:  0 	 Loss:  0.6180856227874756 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.016515374385013576
482500 	 Reward:  8.268 	 Win Rate:  24.8 	 Completion:  69 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.7487403154373169 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.016515374385013576
483000 	 Reward:  8.344 	 Win Rate:  28.0 	 Completion:  66 	 Efficiency:  68 	 Duration:  0 	 Loss:  0.669840395450592 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.016515374385013576
483500 	 Reward:  8.304 	 Win Rate:  23.8 	 Completion:  65 	 Efficiency:  68 	 Duration:  0 	 Loss:  0.7648168802261353 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.016515374385013576
484000 	 Reward:  8.516 	 Win Rate:  27.4 	 Completion:  68 	 Efficiency:  69 	 Duration:  0 	 Loss:  0.759372889995575 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.016515374385013576
484500 	 Reward:  8.019 	 Win Rate:  26.0 	 Completion:  69 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.6548293828964233 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.016515374385013576
485000 	 Reward:  8.707 	 Win Rate:  30.0 	 Completion:  67 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.6513418555259705 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.016515374385013576
485500 	 Reward:  8.049 	 Win Rate:  25.6 	 Completion:  67 	 Efficiency:  69 	 Duration:  0 	 Loss:  0.7283551692962646 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.016515374385013576
486000 	 Reward:  7.829 	 Win Rate:  23.6 	 Completion:  66 	 Efficiency:  68 	 Duration:  0 	 Loss:  0.6536891460418701 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.016515374385013576
486500 	 Reward:  8.377 	 Win Rate:  28.4 	 Completion:  67 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.618571937084198 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.016515374385013576
487000 	 Reward:  8.222 	 Win Rate:  26.2 	 Completion:  68 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.6972393989562988 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.016515374385013576
487500 	 Reward:  8.637 	 Win Rate:  28.2 	 Completion:  66 	 Efficiency:  69 	 Duration:  0 	 Loss:  0.700186550617218 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.016515374385013576
488000 	 Reward:  7.786 	 Win Rate:  23.2 	 Completion:  66 	 Efficiency:  68 	 Duration:  0 	 Loss:  0.6345261335372925 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.016515374385013576
488500 	 Reward:  7.683 	 Win Rate:  24.4 	 Completion:  65 	 Efficiency:  69 	 Duration:  0 	 Loss:  0.6090904474258423 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.016515374385013576
489000 	 Reward:  7.944 	 Win Rate:  24.4 	 Completion:  66 	 Efficiency:  68 	 Duration:  0 	 Loss:  0.6472437977790833 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.016515374385013576
489500 	 Reward:  7.822 	 Win Rate:  25.2 	 Completion:  67 	 Efficiency:  69 	 Duration:  0 	 Loss:  0.6284588575363159 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.016515374385013576
490000 	 Reward:  8.687 	 Win Rate:  26.8 	 Completion:  69 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.7574549317359924 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.016515374385013576
490500 	 Reward:  8.472 	 Win Rate:  27.2 	 Completion:  68 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.6778590679168701 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.016515374385013576
491000 	 Reward:  8.544 	 Win Rate:  28.2 	 Completion:  71 	 Efficiency:  73 	 Duration:  0 	 Loss:  0.6839671730995178 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.016515374385013576
491500 	 Reward:  7.562 	 Win Rate:  23.4 	 Completion:  64 	 Efficiency:  67 	 Duration:  0 	 Loss:  0.6884360313415527 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.016515374385013576
492000 	 Reward:  8.229 	 Win Rate:  25.4 	 Completion:  68 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.7206733226776123 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.016515374385013576
492500 	 Reward:  8.057 	 Win Rate:  25.4 	 Completion:  66 	 Efficiency:  69 	 Duration:  0 	 Loss:  0.7859968543052673 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.016515374385013576
493000 	 Reward:  8.975 	 Win Rate:  29.4 	 Completion:  69 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.7164425253868103 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.016515374385013576
493500 	 Reward:  8.105 	 Win Rate:  28.4 	 Completion:  66 	 Efficiency:  69 	 Duration:  0 	 Loss:  0.6730870008468628 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.015689605665762895
494000 	 Reward:  7.913 	 Win Rate:  27.4 	 Completion:  65 	 Efficiency:  69 	 Duration:  0 	 Loss:  0.7036585211753845 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.015689605665762895
494500 	 Reward:  7.38 	 Win Rate:  22.6 	 Completion:  63 	 Efficiency:  67 	 Duration:  0 	 Loss:  0.6852820515632629 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.015689605665762895
495000 	 Reward:  8.92 	 Win Rate:  30.8 	 Completion:  65 	 Efficiency:  69 	 Duration:  0 	 Loss:  0.65094393491745 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.015689605665762895
495500 	 Reward:  8.434 	 Win Rate:  27.0 	 Completion:  67 	 Efficiency:  68 	 Duration:  0 	 Loss:  0.7122884392738342 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.015689605665762895
496000 	 Reward:  8.466 	 Win Rate:  27.6 	 Completion:  68 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.7102915048599243 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.015689605665762895
496500 	 Reward:  8.069 	 Win Rate:  25.4 	 Completion:  67 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.776672899723053 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.015689605665762895
497000 	 Reward:  7.831 	 Win Rate:  26.4 	 Completion:  67 	 Efficiency:  68 	 Duration:  0 	 Loss:  0.648542046546936 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.015689605665762895
497500 	 Reward:  8.127 	 Win Rate:  24.4 	 Completion:  65 	 Efficiency:  69 	 Duration:  0 	 Loss:  0.643975555896759 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.015689605665762895
498000 	 Reward:  7.732 	 Win Rate:  24.4 	 Completion:  65 	 Efficiency:  68 	 Duration:  0 	 Loss:  0.588266134262085 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.015689605665762895
498500 	 Reward:  8.743 	 Win Rate:  32.0 	 Completion:  67 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.6831682324409485 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.015689605665762895
499000 	 Reward:  8.227 	 Win Rate:  28.8 	 Completion:  65 	 Efficiency:  68 	 Duration:  0 	 Loss:  0.7552434206008911 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.015689605665762895
499500 	 Reward:  8.457 	 Win Rate:  32.2 	 Completion:  66 	 Efficiency:  69 	 Duration:  0 	 Loss:  0.6464782357215881 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.015689605665762895
500000 	 Reward:  8.433 	 Win Rate:  29.8 	 Completion:  67 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.8156456351280212 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.015689605665762895
500500 	 Reward:  8.873 	 Win Rate:  33.2 	 Completion:  68 	 Efficiency:  69 	 Duration:  0 	 Loss:  0.7356655597686768 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.015689605665762895
501000 	 Reward:  9.412 	 Win Rate:  36.6 	 Completion:  68 	 Efficiency:  72 	 Duration:  0 	 Loss:  0.6592652201652527 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.015689605665762895
501500 	 Reward:  7.963 	 Win Rate:  31.0 	 Completion:  64 	 Efficiency:  67 	 Duration:  0 	 Loss:  0.6498899459838867 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.01490512538247475
502000 	 Reward:  8.427 	 Win Rate:  34.8 	 Completion:  66 	 Efficiency:  68 	 Duration:  0 	 Loss:  0.66709303855896 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.01490512538247475
502500 	 Reward:  9.137 	 Win Rate:  36.6 	 Completion:  69 	 Efficiency:  72 	 Duration:  0 	 Loss:  0.7577193975448608 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.01490512538247475
503000 	 Reward:  8.421 	 Win Rate:  33.0 	 Completion:  67 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.7403453588485718 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.014159869113351011
503500 	 Reward:  9.382 	 Win Rate:  36.4 	 Completion:  70 	 Efficiency:  72 	 Duration:  0 	 Loss:  0.6403155326843262 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.014159869113351011
504000 	 Reward:  8.956 	 Win Rate:  34.0 	 Completion:  68 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.7014893889427185 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.01345187565768346
504500 	 Reward:  8.918 	 Win Rate:  33.4 	 Completion:  69 	 Efficiency:  72 	 Duration:  0 	 Loss:  0.7473349571228027 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.01345187565768346
505000 	 Reward:  8.164 	 Win Rate:  31.2 	 Completion:  64 	 Efficiency:  67 	 Duration:  0 	 Loss:  0.7472029328346252 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.01345187565768346
505500 	 Reward:  9.149 	 Win Rate:  36.8 	 Completion:  67 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.7743788361549377 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.01345187565768346
506000 	 Reward:  8.978 	 Win Rate:  34.4 	 Completion:  68 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.6405957341194153 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.01345187565768346
506500 	 Reward:  8.832 	 Win Rate:  36.2 	 Completion:  66 	 Efficiency:  69 	 Duration:  0 	 Loss:  0.6236307621002197 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.01345187565768346
507000 	 Reward:  8.681 	 Win Rate:  32.4 	 Completion:  67 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.7276520729064941 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.01345187565768346
507500 	 Reward:  9.374 	 Win Rate:  38.8 	 Completion:  68 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.8457828164100647 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.01345187565768346
508000 	 Reward:  8.447 	 Win Rate:  35.0 	 Completion:  65 	 Efficiency:  69 	 Duration:  0 	 Loss:  0.6276324987411499 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.012779281874799287
508500 	 Reward:  9.505 	 Win Rate:  38.2 	 Completion:  69 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.649488627910614 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.012779281874799287
509000 	 Reward:  8.663 	 Win Rate:  34.2 	 Completion:  66 	 Efficiency:  69 	 Duration:  0 	 Loss:  0.7480205297470093 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.012140317781059323
509500 	 Reward:  8.275 	 Win Rate:  31.2 	 Completion:  66 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.8230956792831421 	 LR:  [0.00013107200000000006] 	 Epsilon:  0.012140317781059323
510000 	 Reward:  9.026 	 Win Rate:  36.0 	 Completion:  69 	 Efficiency:  72 	 Duration:  0 	 Loss:  0.8029126524925232 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.012140317781059323
510500 	 Reward:  8.887 	 Win Rate:  35.0 	 Completion:  68 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.6451645493507385 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.012140317781059323
511000 	 Reward:  9.178 	 Win Rate:  36.6 	 Completion:  68 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.8701438903808594 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.012140317781059323
511500 	 Reward:  9.36 	 Win Rate:  37.4 	 Completion:  69 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.7964239716529846 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.012140317781059323
512000 	 Reward:  8.635 	 Win Rate:  33.6 	 Completion:  66 	 Efficiency:  69 	 Duration:  0 	 Loss:  0.7084961533546448 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.012140317781059323
512500 	 Reward:  9.668 	 Win Rate:  40.2 	 Completion:  69 	 Efficiency:  72 	 Duration:  0 	 Loss:  0.6979111433029175 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.012140317781059323
513000 	 Reward:  9.692 	 Win Rate:  39.4 	 Completion:  70 	 Efficiency:  72 	 Duration:  0 	 Loss:  0.6751152873039246 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.011533301892006355
513500 	 Reward:  9.221 	 Win Rate:  35.4 	 Completion:  66 	 Efficiency:  68 	 Duration:  0 	 Loss:  0.7272650599479675 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010956636797406038
514000 	 Reward:  8.571 	 Win Rate:  35.0 	 Completion:  66 	 Efficiency:  69 	 Duration:  0 	 Loss:  0.7475703358650208 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010956636797406038
514500 	 Reward:  9.125 	 Win Rate:  38.4 	 Completion:  71 	 Efficiency:  73 	 Duration:  0 	 Loss:  0.7073123455047607 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010956636797406038
515000 	 Reward:  8.318 	 Win Rate:  33.4 	 Completion:  63 	 Efficiency:  67 	 Duration:  0 	 Loss:  0.6614598035812378 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010956636797406038
515500 	 Reward:  8.929 	 Win Rate:  35.8 	 Completion:  67 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.6074965596199036 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010956636797406038
516000 	 Reward:  8.673 	 Win Rate:  33.4 	 Completion:  63 	 Efficiency:  67 	 Duration:  0 	 Loss:  0.712518572807312 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010956636797406038
516500 	 Reward:  9.266 	 Win Rate:  36.8 	 Completion:  69 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.6122087836265564 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010956636797406038
517000 	 Reward:  8.982 	 Win Rate:  35.8 	 Completion:  67 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.7512804269790649 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010956636797406038
517500 	 Reward:  8.935 	 Win Rate:  33.6 	 Completion:  68 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.7769217491149902 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010956636797406038
518000 	 Reward:  9.223 	 Win Rate:  35.6 	 Completion:  68 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.7172508239746094 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010956636797406038
518500 	 Reward:  9.249 	 Win Rate:  37.6 	 Completion:  68 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.8634328246116638 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010956636797406038
519000 	 Reward:  9.234 	 Win Rate:  39.4 	 Completion:  66 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.7360827326774597 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010956636797406038
519500 	 Reward:  8.453 	 Win Rate:  32.8 	 Completion:  64 	 Efficiency:  69 	 Duration:  0 	 Loss:  0.7199033498764038 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010956636797406038
520000 	 Reward:  8.953 	 Win Rate:  36.2 	 Completion:  67 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.7607473731040955 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010956636797406038
520500 	 Reward:  8.658 	 Win Rate:  33.2 	 Completion:  67 	 Efficiency:  69 	 Duration:  0 	 Loss:  0.7054570317268372 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010956636797406038
521000 	 Reward:  8.672 	 Win Rate:  32.8 	 Completion:  64 	 Efficiency:  68 	 Duration:  0 	 Loss:  0.8204284906387329 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010956636797406038
521500 	 Reward:  9.553 	 Win Rate:  39.6 	 Completion:  68 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.7848667502403259 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010956636797406038
522000 	 Reward:  8.757 	 Win Rate:  35.0 	 Completion:  67 	 Efficiency:  69 	 Duration:  0 	 Loss:  0.7269024848937988 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010956636797406038
522500 	 Reward:  8.977 	 Win Rate:  36.6 	 Completion:  68 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.6717098951339722 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010956636797406038
523000 	 Reward:  9.63 	 Win Rate:  36.6 	 Completion:  67 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.6925356984138489 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010956636797406038
523500 	 Reward:  9.043 	 Win Rate:  36.6 	 Completion:  67 	 Efficiency:  69 	 Duration:  0 	 Loss:  0.7695603966712952 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010956636797406038
524000 	 Reward:  9.346 	 Win Rate:  39.6 	 Completion:  69 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.6771928668022156 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010956636797406038
524500 	 Reward:  9.364 	 Win Rate:  38.6 	 Completion:  69 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.7133979201316833 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010956636797406038
525000 	 Reward:  9.576 	 Win Rate:  38.4 	 Completion:  67 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.7405009269714355 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010956636797406038
525500 	 Reward:  8.92 	 Win Rate:  36.0 	 Completion:  66 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.8445128202438354 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010956636797406038
526000 	 Reward:  8.932 	 Win Rate:  36.6 	 Completion:  68 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.7543292045593262 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010956636797406038
526500 	 Reward:  8.513 	 Win Rate:  33.0 	 Completion:  66 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.713938295841217 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010956636797406038
527000 	 Reward:  8.905 	 Win Rate:  35.0 	 Completion:  68 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.7805944085121155 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010956636797406038
527500 	 Reward:  9.74 	 Win Rate:  40.6 	 Completion:  69 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.8146181106567383 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010956636797406038
528000 	 Reward:  9.612 	 Win Rate:  39.8 	 Completion:  69 	 Efficiency:  72 	 Duration:  0 	 Loss:  0.895690381526947 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010408804957535735
528500 	 Reward:  8.86 	 Win Rate:  33.4 	 Completion:  65 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.7650244832038879 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010408804957535735
529000 	 Reward:  8.479 	 Win Rate:  33.4 	 Completion:  65 	 Efficiency:  68 	 Duration:  0 	 Loss:  0.8503686785697937 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010408804957535735
529500 	 Reward:  8.774 	 Win Rate:  34.6 	 Completion:  64 	 Efficiency:  68 	 Duration:  0 	 Loss:  0.7254287004470825 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010408804957535735
530000 	 Reward:  9.003 	 Win Rate:  35.0 	 Completion:  65 	 Efficiency:  69 	 Duration:  0 	 Loss:  0.7753705978393555 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010408804957535735
530500 	 Reward:  9.444 	 Win Rate:  38.8 	 Completion:  70 	 Efficiency:  72 	 Duration:  0 	 Loss:  0.8116615414619446 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010408804957535735
531000 	 Reward:  8.941 	 Win Rate:  35.2 	 Completion:  68 	 Efficiency:  71 	 Duration:  0 	 Loss:  0.7749991416931152 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010408804957535735
531500 	 Reward:  8.984 	 Win Rate:  36.6 	 Completion:  66 	 Efficiency:  70 	 Duration:  0 	 Loss:  0.7579650282859802 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010408804957535735
532000 	 Reward:  9.501 	 Win Rate:  38.2 	 Completion:  67 	 Efficiency:  69 	 Duration:  0 	 Loss:  0.734440803527832 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010408804957535735
532500 	 Reward:  8.752 	 Win Rate:  36.4 	 Completion:  65 	 Efficiency:  69 	 Duration:  0 	 Loss:  0.8683826923370361 	 LR:  [0.00010485760000000006] 	 Epsilon:  0.010408804957535735
